snippet_idx,persona_row_id,k,combo_id,combo_attrs,combo_values,Gender,Race,Ethnicity,Nationality,Culture,NativeLanguage,AgeRange,ReviewStyle,Role,Goal,Seniority,Domain,Priority,Standard,Module,ground_truth,predicted_label,raw_response
39,46,3,46,Gender|Culture|Module,TwoSpirit|ThaiCulture|APIModule,TwoSpirit,,,,ThaiCulture,,,,,,,,,,APIModule,1,0,LABEL: 0
40,46,3,46,Gender|Culture|Module,TwoSpirit|ThaiCulture|APIModule,TwoSpirit,,,,ThaiCulture,,,,,,,,,,APIModule,1,0,LABEL: 0
41,46,3,46,Gender|Culture|Module,TwoSpirit|ThaiCulture|APIModule,TwoSpirit,,,,ThaiCulture,,,,,,,,,,APIModule,1,0,LABEL: 0
42,46,3,46,Gender|Culture|Module,TwoSpirit|ThaiCulture|APIModule,TwoSpirit,,,,ThaiCulture,,,,,,,,,,APIModule,1,0,LABEL: 0
43,46,3,46,Gender|Culture|Module,TwoSpirit|ThaiCulture|APIModule,TwoSpirit,,,,ThaiCulture,,,,,,,,,,APIModule,0,0,LABEL: 0
44,46,3,46,Gender|Culture|Module,TwoSpirit|ThaiCulture|APIModule,TwoSpirit,,,,ThaiCulture,,,,,,,,,,APIModule,1,0,LABEL: 0
45,46,3,46,Gender|Culture|Module,TwoSpirit|ThaiCulture|APIModule,TwoSpirit,,,,ThaiCulture,,,,,,,,,,APIModule,1,0,LABEL: 0
46,46,3,46,Gender|Culture|Module,TwoSpirit|ThaiCulture|APIModule,TwoSpirit,,,,ThaiCulture,,,,,,,,,,APIModule,0,0,LABEL: 0
47,46,3,46,Gender|Culture|Module,TwoSpirit|ThaiCulture|APIModule,TwoSpirit,,,,ThaiCulture,,,,,,,,,,APIModule,1,0,LABEL: 0
48,46,3,46,Gender|Culture|Module,TwoSpirit|ThaiCulture|APIModule,TwoSpirit,,,,ThaiCulture,,,,,,,,,,APIModule,1,0,LABEL: 0
49,46,3,46,Gender|Culture|Module,TwoSpirit|ThaiCulture|APIModule,TwoSpirit,,,,ThaiCulture,,,,,,,,,,APIModule,1,0,LABEL: 0
0,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
1,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
2,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
3,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
4,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
5,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
6,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
7,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
8,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
9,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
10,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
11,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
12,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
13,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
14,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
15,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,1,LABEL: 1
16,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
17,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
18,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
19,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
20,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
21,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
22,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
23,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
24,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
25,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
26,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
27,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,1,LABEL: 1
28,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
29,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
30,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
31,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
32,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
33,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
34,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
35,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
36,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,1,LABEL: 1
37,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
38,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
39,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
40,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
41,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
42,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
43,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
44,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
45,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
46,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
47,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
48,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
49,47,3,47,Gender|NativeLanguage|AgeRange,TwoSpirit|TeluguLang|LateCareerAdult,TwoSpirit,,,,,TeluguLang,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
0,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,0,LABEL: 0
1,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,0,LABEL: 0
2,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,0,LABEL: 0
3,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,1,LABEL: 1
4,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,0,LABEL: 0
5,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,0,LABEL: 0
6,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,1,LABEL: 1
7,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,0,LABEL: 0
8,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,0,LABEL: 0
9,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,0,LABEL: 0
10,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,0,LABEL: 0
11,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,0,LABEL: 0
12,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,0,LABEL: 0
13,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,0,LABEL: 0
14,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,0,LABEL: 0
15,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,0,LABEL: 0
16,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,0,LABEL: 0
17,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,0,LABEL: 0
18,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,0,LABEL: 0
19,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,0,LABEL: 0
20,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,0,LABEL: 0
21,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,0,LABEL: 0
22,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,0,LABEL: 0
23,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,0,LABEL: 0
24,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,0,LABEL: 0
25,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,0,LABEL: 0
26,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,1,LABEL: 1
27,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,1,LABEL: 1
28,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,0,LABEL: 0
29,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,0,LABEL: 0
30,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,0,LABEL: 0
31,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,0,LABEL: 0
32,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,0,LABEL: 0
33,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,0,LABEL: 0
34,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,0,LABEL: 0
35,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,0,LABEL: 0
36,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,1,LABEL: 1
37,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,0,LABEL: 0
38,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,0,LABEL: 0
39,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,0,LABEL: 0
40,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,0,LABEL: 0
41,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,0,LABEL: 0
42,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,0,LABEL: 0
43,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,0,LABEL: 0
44,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,0,LABEL: 0
45,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,0,LABEL: 0
46,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,0,0,LABEL: 0
47,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,0,LABEL: 0
48,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,0,LABEL: 0
49,48,3,48,Gender|NativeLanguage|ReviewStyle,Demigender|KoreanLang|BigPicture,Demigender,,,,,KoreanLang,,BigPicture,,,,,,,,1,0,LABEL: 0
0,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,1,0,LABEL: 0
1,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,0,0,LABEL: 0
2,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,0,0,LABEL: 0
3,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,0,0,LABEL: 0
4,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,0,0,LABEL: 0
5,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,0,0,LABEL: 0
6,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,0,1,LABEL: 1
7,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,0,0,LABEL: 0
8,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,0,0,LABEL: 0
9,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,1,0,LABEL: 0
10,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,1,0,LABEL: 0
11,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,1,0,LABEL: 0
12,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,1,0,LABEL: 0
13,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,1,0,LABEL: 0
14,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,1,0,LABEL: 0
15,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,0,1,LABEL: 1
16,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,1,0,LABEL: 0
17,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,0,0,LABEL: 0
18,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,0,0,LABEL: 0
19,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,1,0,LABEL: 0
20,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,0,0,LABEL: 0
21,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,0,0,LABEL: 0
22,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,1,0,LABEL: 0
23,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,0,1,LABEL: 1
24,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,1,0,LABEL: 0
25,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,1,1,LABEL: 1
26,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,0,0,LABEL: 0
27,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,1,1,LABEL: 1
28,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,0,0,LABEL: 0
29,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,0,0,LABEL: 0
30,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,0,0,LABEL: 0
31,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,0,0,LABEL: 0
32,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,1,0,LABEL: 0
33,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,0,0,LABEL: 0
34,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,0,0,LABEL: 0
35,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,1,0,LABEL: 0
36,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,0,1,LABEL: 1
37,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,0,0,LABEL: 0
38,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,1,0,LABEL: 0
39,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,1,0,LABEL: 0
40,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,1,0,LABEL: 0
41,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,1,0,LABEL: 0
42,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,1,0,LABEL: 0
43,49,3,49,Gender|NativeLanguage|Role,Woman|PolishLang|CodeOwner,Woman,,,,,PolishLang,,,CodeOwner,,,,,,,0,0,LABEL: 0
